authority,region,location,sampleID,Aluminium,Ammonium,Conductivity,Fluoride,Iron,Nitrate,pH,Sodium,Total Chlorine,Turbidity
3,79,loc420,555,30,NA,502,NA,NA,NA,6.82,NA,0.21,0.1
3,79,loc421,556,20,NA,464,NA,NA,NA,6.89,NA,0.25,0.2
3,79,loc422,557,48,NA,465,NA,NA,NA,6.91,NA,0.17,0.2
3,79,loc423,558,31,0.03,463,NA,NA,NA,6.83,NA,0.19,0.1
3,79,loc424,559,40,NA,459,NA,NA,NA,6.71,NA,0.1,0.2
3,79,loc425,560,NA,NA,445,NA,NA,NA,6.83,NA,0.43,0.2
3,79,loc426,561,43,NA,473,NA,NA,NA,6.92,NA,0.08,0.4
3,79,loc427,562,71,0.07,482,NA,NA,NA,6.75,NA,0.15,0.1
3,80,loc428,563,NA,NA,231,NA,30,NA,7.93,NA,NA,0.6
3,80,loc429,564,NA,NA,240,NA,69,NA,8.24,NA,0.1,0.2
3,80,loc430,565,NA,NA,209,NA,96,NA,6.77,NA,1.12,0.2
3,80,loc430,566,NA,NA,230,NA,101,NA,7.92,NA,1.17,0.3
3,80,loc431,567,NA,NA,212,NA,39,NA,7.68,NA,0.33,0.3
3,80,loc432,568,60,NA,237,0.6,191.2,0.78,7.72,15.2,0.17,0.2
3,80,loc433,569,NA,NA,211,NA,152,NA,7.08,NA,0.24,0.9
3,80,loc433,570,NA,NA,230,NA,105,NA,7.71,NA,0.22,0.2
3,80,loc434,571,20.2,NA,227,0.6,NA,NA,7.99,17.8,0.44,0.1
3,80,loc434,572,NA,NA,230,NA,33,NA,8.16,NA,NA,0.3
3,80,loc435,573,NA,NA,231,NA,96,NA,7.81,NA,0.36,0.3
3,80,loc435,574,NA,NA,235,NA,56,NA,8.45,NA,0.14,0.2
3,80,loc436,575,NA,NA,210,NA,55,NA,6.98,NA,0.98,0.2
3,80,loc436,576,NA,NA,231,NA,38,NA,7.6,NA,1.31,0.3
3,80,loc437,577,NA,NA,222,NA,54,NA,6.96,NA,1.14,0.2
3,80,loc438,578,NA,NA,222,NA,110,NA,7.38,NA,0.47,0.3
3,80,loc438,579,NA,0.03,235,NA,63,NA,7.62,NA,0.41,0.4
3,80,loc439,580,NA,NA,229,NA,29,NA,7.8,NA,0.29,0.4
3,80,loc439,581,NA,NA,231,NA,75,NA,7.93,NA,0.67,0.4
3,80,loc440,582,NA,NA,239,NA,91,NA,8,NA,0.15,0.3
3,80,loc441,583,NA,NA,224,NA,47,NA,7.97,NA,0.22,0.3
3,80,loc442,584,NA,NA,234,NA,99,NA,7.11,NA,0.81,0.2
3,80,loc443,585,NA,NA,240,NA,91,NA,7.39,NA,0.65,0.2
3,80,loc444,586,NA,NA,221,NA,184,NA,7.08,NA,0.86,0.9
3,80,loc444,587,41.4,0.03,235,0.57,174,0.51,7.07,17.9,0.46,0.4
3,80,loc444,588,NA,NA,230,NA,119,NA,7.58,NA,1.02,0.4
3,80,loc445,589,NA,NA,235,NA,21,NA,8.01,NA,NA,0.2
3,80,loc446,590,NA,NA,236,NA,38,NA,7.58,NA,NA,0.4
3,80,loc447,591,NA,NA,209,NA,75,NA,6.85,NA,1.08,0.3
3,80,loc447,592,NA,NA,221,NA,34,NA,7.86,NA,0.47,0.3
3,80,loc447,593,NA,NA,232,NA,112,NA,7.97,NA,1.16,0.2
3,80,loc448,594,NA,0.03,224,NA,65,NA,6.9,NA,1.1,0.2
3,81,loc449,595,NA,NA,429,NA,NA,NA,7.49,NA,0.16,0.1
3,81,loc450,596,NA,NA,423,NA,NA,NA,7.54,NA,0.06,0.1
3,81,loc451,597,NA,NA,427,NA,NA,NA,7.53,NA,0.13,0.1
3,81,loc452,598,NA,NA,429,NA,NA,4,7.63,123.6,0.1,0.1
3,81,loc453,599,NA,0.04,418,NA,NA,NA,7.69,NA,0.08,0.1
3,82,loc454,600,NA,NA,394,NA,NA,NA,7.52,NA,0.06,0.2
3,82,loc455,601,NA,NA,407,NA,NA,NA,7.35,NA,0.66,0.1
3,82,loc456,602,NA,NA,386,NA,NA,4.51,7.69,8.7,0.14,0.2
3,82,loc457,603,NA,NA,405,NA,NA,NA,7.8,NA,0.36,0.1
3,83,loc458,604,NA,NA,661,NA,NA,NA,7.16,NA,0.36,0.5
3,83,loc458,605,NA,NA,683,NA,NA,NA,7.23,NA,0.25,0.3
3,83,loc458,606,NA,NA,668,NA,20.3,7.85,7.11,10.9,0.1,0.3
3,83,loc458,607,NA,NA,642,NA,NA,NA,7.13,NA,0.48,0.2
3,83,loc458,608,NA,NA,665,NA,NA,NA,7.17,NA,NA,0.3
3,84,loc459,609,13.9,0.03,207,0.6,66,0.83,7.58,26.4,0.31,0.3
3,84,loc459,610,60,NA,244,NA,19,NA,6.98,NA,0.21,1
3,84,loc459,611,90,NA,232,NA,NA,NA,7.63,NA,0.29,0.1
3,84,loc459,612,25,0.03,227,NA,NA,NA,7.36,NA,0.22,0.3
3,84,loc460,613,207,NA,213,NA,NA,NA,7.5,NA,0.32,0.4
3,84,loc460,614,204,NA,206,NA,NA,NA,7.47,NA,0.1,0.4
3,84,loc460,615,174,0.06,205,NA,NA,NA,7.46,NA,0.12,0.3
3,84,loc460,616,51,NA,243,NA,23,NA,6.97,NA,0.23,1
3,84,loc460,617,135,NA,230,NA,NA,NA,7.64,NA,0.27,0.1
3,84,loc460,618,46,0.04,223,NA,NA,NA,7.45,NA,0.08,0.2
3,84,loc460,619,19,0.04,228,NA,NA,NA,7.49,NA,0.29,0.2
3,84,loc461,620,178,NA,223,NA,NA,NA,7.64,NA,0.11,0.2
3,84,loc461,621,51,0.03,224,NA,NA,NA,7.33,NA,0.13,0.1
3,85,loc462,622,NA,NA,210,NA,NA,NA,6.79,NA,0.21,0.1
3,85,loc462,623,NA,NA,216,NA,NA,NA,6.74,NA,0.36,0.1
3,85,loc462,624,NA,NA,216,NA,NA,NA,7.46,NA,0.32,0.1
3,85,loc463,625,NA,NA,210,NA,NA,NA,6.67,NA,0.65,0.1
3,85,loc464,626,NA,NA,210,NA,NA,NA,6.55,NA,0.24,0.1
3,85,loc464,627,NA,NA,207,NA,NA,NA,6.6,NA,0.31,0.2
3,85,loc465,628,NA,NA,211,NA,NA,NA,6.74,NA,0.2,0.2
3,85,loc465,629,NA,NA,219,NA,NA,5.1,6.75,7.8,0.25,0.2
3,85,loc465,630,NA,NA,210,NA,NA,NA,6.77,NA,0.13,0.2
3,85,loc466,631,NA,NA,209,NA,NA,5.47,6.61,6.9,0.26,0.1
3,85,loc467,632,NA,NA,214,NA,NA,NA,6.6,NA,0.33,0.2
3,86,loc468,633,39,NA,469,NA,NA,NA,7.06,NA,0.15,0.2
3,86,loc469,634,50.5,NA,448,0.7,NA,5.13,7.23,9.7,0.35,0.2
3,86,loc470,635,52,NA,461,NA,NA,NA,7.57,NA,0.1,0.1
3,86,loc470,636,30,NA,485,NA,NA,NA,7.49,NA,0.16,0.1
3,86,loc471,637,101,NA,448,NA,NA,NA,7.18,NA,0.36,0.1
3,86,loc472,638,52,NA,465,NA,NA,NA,7.28,NA,0.27,0.2
3,86,loc472,639,63,NA,463,NA,NA,NA,7.22,NA,0.28,0.2
3,86,loc472,640,37,NA,465,NA,NA,NA,7.27,NA,0.36,0.2
3,86,loc473,641,30,NA,462,NA,NA,NA,7.54,NA,0.1,0.1
3,86,loc474,642,47,NA,462,NA,NA,NA,7.21,NA,0.16,0.2
3,86,loc474,643,49.1,NA,465,0.7,20.2,3.95,7.25,9.5,0.26,0.2
3,86,loc475,644,33,NA,453,NA,NA,NA,7.05,NA,0.42,0.1
3,86,loc476,645,31,NA,458,NA,NA,NA,7.13,NA,0.38,0.1
3,86,loc476,646,53,NA,453,NA,NA,NA,7.21,NA,0.23,0.1
3,87,loc477,647,112.7,NA,314,0.7,83.7,1.06,7.38,59.2,NA,0.3
3,87,loc478,648,12,NA,204,NA,NA,NA,7.4,NA,0.22,0.2
3,87,loc479,649,42,NA,273,NA,NA,NA,6.84,NA,1.1,0.2
3,87,loc479,650,214,NA,300,NA,NA,NA,7.98,NA,0.46,0.5
3,87,loc479,651,42,NA,310,NA,NA,NA,7.16,NA,0.43,0.1
3,87,loc479,652,44,0.04,305,NA,NA,NA,7.5,NA,0.48,0.2
3,87,loc480,653,33,NA,311,NA,NA,NA,7.31,NA,0.16,0.1
3,88,loc481,654,7.7,NA,359,NA,NA,3.4,6.8,9.5,0.27,0.3
3,88,loc482,655,NA,0.03,365,NA,NA,NA,6.88,NA,0.1,0.2
3,88,loc482,656,NA,NA,363,NA,NA,NA,6.86,NA,0.21,0.2
3,88,loc483,657,NA,NA,364,NA,NA,NA,6.96,NA,0.19,0.1
3,88,loc484,658,NA,NA,357,NA,NA,NA,6.92,NA,0.24,0.3
3,89,loc485,659,NA,NA,418,NA,NA,NA,7.36,NA,0.22,0.2
3,89,loc486,660,NA,NA,235,NA,NA,NA,6.8,NA,0.2,0.2
3,89,loc487,661,NA,NA,261,NA,NA,NA,6.69,NA,0.22,0.1
3,89,loc488,662,NA,NA,410,NA,NA,NA,7.31,NA,0.26,0.1
3,89,loc488,663,NA,NA,460,NA,NA,7.66,7.38,11.3,0.24,0.1
3,89,loc489,664,NA,NA,465,NA,NA,NA,7.37,NA,0.44,0.1
3,90,loc490,665,NA,NA,429,NA,NA,NA,7.23,NA,0.1,0.1
3,90,loc491,666,NA,NA,412,NA,NA,NA,7.2,NA,0.31,0.2
3,90,loc492,667,NA,NA,427,NA,NA,NA,7.31,NA,0.27,0.1
3,90,loc492,668,NA,NA,435,NA,NA,5.07,7.3,10.6,0.31,0.1
3,90,loc493,669,NA,NA,444,NA,NA,NA,7.31,NA,0.29,0.1
3,91,loc494,670,20,0.07,303,NA,NA,NA,7.12,NA,0.28,0.2
3,91,loc495,671,25,NA,341,NA,NA,NA,7.17,NA,0.12,0.3
3,91,loc496,672,36,NA,275,NA,NA,NA,6.89,NA,0.53,0.1
3,91,loc496,673,21,NA,333,NA,NA,NA,7.04,NA,0.19,0.2
3,91,loc497,674,31,NA,284,NA,NA,NA,6.91,NA,0.45,0.1
3,91,loc497,675,16,NA,337,NA,NA,NA,7.12,NA,0.28,0.2
3,91,loc497,676,25,NA,309,NA,NA,NA,6.79,NA,0.5,0.2
3,91,loc498,677,28,NA,280,NA,NA,NA,6.97,NA,0.23,0.2
3,91,loc498,678,17,NA,339,NA,NA,NA,7.09,NA,0.14,0.2
3,91,loc499,679,15.8,NA,305,0.6,NA,2.3,7.09,12.2,NA,0.1
3,91,loc500,680,34,NA,277,NA,NA,NA,6.93,NA,0.77,0.2
3,91,loc500,681,25,NA,305,NA,NA,NA,6.99,NA,0.46,0.1
3,91,loc501,682,5,NA,296,NA,NA,NA,7,NA,0.38,0.2
3,91,loc501,683,29,NA,292,NA,NA,NA,6.87,NA,0.25,0.2
3,91,loc502,684,32,NA,278,NA,NA,NA,6.91,NA,0.82,0.2
3,91,loc502,685,23,NA,331,NA,NA,NA,7.01,NA,0.13,0.6
3,91,loc503,686,50,NA,287,NA,NA,NA,6.9,NA,NA,0.2
3,91,loc504,687,27,NA,286,NA,NA,NA,6.94,NA,0.66,0.2
3,91,loc505,688,11.7,NA,329,0.6,25.8,1.36,6.98,14.5,0.17,0.2
3,91,loc506,689,35,NA,276,NA,NA,NA,6.82,NA,0.7,0.1
3,91,loc506,690,21,NA,293,NA,NA,NA,7.06,NA,0.39,0.2
3,91,loc507,691,23,NA,294,NA,NA,NA,6.94,NA,0.4,0.2
3,91,loc508,692,24,NA,301,NA,NA,NA,7.24,NA,0.24,0.3
3,91,loc508,693,16,NA,329,NA,NA,NA,7.14,NA,0.35,0.2
3,91,loc509,694,17,0.04,321,NA,NA,NA,6.98,NA,0.1,0.2
3,91,loc510,695,34,NA,275,NA,NA,NA,6.84,NA,0.79,0.1
3,91,loc510,696,20,NA,275,NA,NA,NA,6.85,NA,0.55,0.1
3,91,loc510,697,34,NA,282,NA,NA,NA,6.78,NA,0.69,0.1
3,91,loc511,698,25,NA,285,NA,NA,NA,6.98,NA,0.19,0.1
3,91,loc511,699,22,NA,300,NA,NA,NA,6.94,NA,0.69,0.2
3,91,loc512,700,NA,NA,298,NA,NA,NA,7.13,NA,0.22,0.2
3,91,loc512,701,32,NA,319,NA,NA,NA,7.1,NA,NA,0.2
3,91,loc513,702,19,NA,299,NA,NA,NA,7.25,NA,0.13,0.2
3,91,loc514,703,14,NA,282,NA,NA,NA,7.05,NA,0.46,0.1
3,91,loc515,704,25,NA,295,NA,NA,NA,7.18,NA,0.14,0.1
3,91,loc515,705,16.5,0.04,317,0.67,NA,1.83,7.19,15.7,0.13,0.1
3,91,loc516,706,37,NA,294,NA,NA,NA,6.99,NA,0.57,0.2
3,91,loc516,707,28,NA,283,NA,NA,NA,7.75,NA,0.61,0.2
3,91,loc517,708,22,NA,287,NA,NA,NA,7.11,NA,0.15,0.2
3,91,loc517,709,44,NA,335,NA,NA,NA,7.02,NA,0.1,0.3
3,91,loc518,710,15,NA,318,NA,NA,NA,7.1,NA,0.43,0.2
3,91,loc519,711,22.2,NA,281,0.7,44.1,3.37,7.05,18.6,0.28,0.2
3,91,loc519,712,13,NA,340,NA,NA,NA,7.22,NA,0.15,0.2
3,91,loc520,713,11,NA,277,NA,NA,NA,7,NA,0.2,0.2
3,91,loc521,714,15,NA,287,NA,NA,NA,7.19,NA,0.68,0.1
3,91,loc521,715,7.5,NA,326,0.7,NA,2,7.21,80.2,0.36,0.2
3,91,loc521,716,8,NA,342,NA,NA,NA,7.06,NA,0.41,0.2
3,91,loc521,717,9,NA,343,NA,NA,NA,7.2,NA,0.41,0.1
3,91,loc522,718,25,NA,276,NA,NA,NA,7.02,NA,0.16,0.3
3,91,loc522,719,16,NA,315,NA,NA,NA,7.08,NA,0.28,0.3
3,91,loc523,720,NA,NA,344,NA,NA,NA,7.13,NA,0.34,0.3
3,91,loc524,721,21,NA,296,NA,NA,NA,7.15,NA,0.28,0.2
3,92,loc525,722,NA,NA,495,NA,NA,NA,7.47,NA,0.38,0.2
3,92,loc525,723,NA,NA,467,NA,NA,NA,7.35,NA,0.43,0.4
3,92,loc526,724,NA,NA,572,NA,NA,NA,7.28,NA,0.33,0.2
3,92,loc526,725,NA,NA,545,NA,NA,NA,7.32,NA,0.65,0.1
3,92,loc527,726,NA,NA,325,NA,NA,NA,7.54,NA,NA,0.4
3,92,loc528,727,NA,NA,497,NA,NA,6.82,7.24,10.9,0.16,0.3
3,93,loc529,728,13.7,NA,254,0.6,75.8,NA,8.12,26.1,0.4,0.4
3,93,loc530,729,NA,NA,214,NA,35,NA,8.85,NA,1.27,0.9
3,93,loc530,730,NA,NA,215,NA,16,NA,9.22,NA,0.3,0.1
3,93,loc530,731,NA,NA,200,NA,34,NA,9.17,NA,0.1,0.2
3,93,loc530,732,96.2,0.04,196,0.67,24.7,0.79,9.37,24.9,0.23,0.1
3,93,loc531,733,NA,NA,209,NA,46,NA,7.81,NA,0.4,0.3
3,93,loc531,734,NA,NA,186,NA,111,NA,7.28,NA,0.05,0.3
3,93,loc532,735,NA,NA,210,NA,190,NA,8.52,NA,0.21,0.8
3,93,loc533,736,NA,NA,209,NA,33,NA,8.5,NA,NA,0.2
3,93,loc533,737,NA,0.04,185,NA,64,NA,8.6,NA,0.26,0.2
3,93,loc534,738,10.9,NA,208,0.5,20.2,1.43,7.44,26,0.25,0.1
3,93,loc534,739,NA,0.03,189,NA,36,NA,7.52,NA,0.21,0.2
3,93,loc535,740,NA,NA,209,NA,43,NA,7.48,NA,0.16,0.2
3,93,loc536,741,NA,NA,215,NA,24,NA,8.65,NA,NA,0.2
3,93,loc537,742,NA,NA,207,NA,25,NA,8.66,NA,1.19,0.2
3,93,loc537,743,NA,NA,216,NA,16,NA,8.88,NA,0.21,0.1
3,93,loc537,744,NA,0.03,191,NA,43,NA,8.5,NA,0.1,0.3
3,93,loc538,745,NA,NA,213,NA,24,NA,8.61,NA,1.31,0.3
3,93,loc539,746,NA,NA,214,NA,15,NA,8.63,NA,0.4,0.2
3,93,loc539,747,NA,NA,208,NA,24,NA,8.62,NA,0.08,0.1
3,93,loc540,748,NA,NA,185,NA,71,NA,7.25,NA,0.13,0.2
3,93,loc541,749,NA,NA,208,NA,17,NA,8.84,NA,1.18,0.4
3,93,loc541,750,NA,NA,217,NA,29,NA,9.23,NA,NA,0.3
3,93,loc541,751,NA,NA,198,NA,62,NA,9.18,NA,0.1,0.2
3,93,loc542,752,10.9,NA,200,0.7,41.1,0.61,7.22,28.3,0.11,0.2
3,93,loc543,753,NA,NA,215,NA,35,NA,8.23,NA,NA,0.2
3,93,loc543,754,NA,NA,196,NA,66,NA,8.45,NA,0.08,0.2
3,93,loc544,755,NA,NA,199,NA,17,NA,8.96,NA,0.14,0.2
3,93,loc545,756,NA,NA,205,NA,26,NA,7.51,NA,0.54,0.2
3,93,loc545,757,NA,NA,207,NA,31,NA,7.68,NA,0.31,0.2
3,93,loc545,758,NA,NA,194,NA,37,NA,7.61,NA,0.15,0.1
3,93,loc545,759,NA,NA,176,NA,65,NA,7.35,NA,0.23,0.3
3,93,loc545,760,NA,0.05,191,NA,69,NA,7.64,NA,0.08,0.1
3,93,loc546,761,NA,NA,206,NA,21,NA,8.81,NA,1.4,0.9
3,93,loc546,762,NA,NA,218,NA,17,NA,9.02,NA,0.57,0.2
3,93,loc546,763,83,0.04,197,0.64,24.5,0.7,7.94,22.2,0.25,0.2
3,93,loc547,764,NA,NA,199,NA,13,NA,7.84,NA,0.66,0.5
3,93,loc547,765,NA,NA,209,NA,12,NA,8.05,NA,NA,0.2
3,93,loc548,766,NA,NA,210,NA,55,NA,7.6,NA,0.08,0.3
3,93,loc549,767,NA,0.03,205,NA,72,NA,7.33,NA,0.15,0.2
3,93,loc549,768,NA,NA,177,NA,63,NA,7.28,NA,0.21,0.3
3,93,loc549,769,NA,0.03,193,NA,102,NA,7.58,NA,0.08,0.3
3,93,loc550,770,NA,NA,212,NA,17,NA,6.92,NA,0.27,0.1
3,93,loc551,771,NA,NA,204,NA,16,NA,7.43,NA,0.84,0.1
3,93,loc551,772,NA,NA,190,NA,37,NA,7.45,NA,0.2,0.2
3,93,loc551,773,NA,0.04,188,NA,29,NA,7.47,NA,0.43,0.2
3,93,loc552,774,NA,NA,208,NA,40,NA,7.5,NA,0.1,0.1
3,93,loc553,775,NA,NA,220,NA,15,NA,9.5,NA,0.45,0.1
3,93,loc554,776,NA,0.03,207,NA,27,NA,8.35,NA,0.73,0.2
3,93,loc554,777,NA,NA,212,NA,31,NA,8.02,NA,0.12,0.1
3,94,loc555,778,NA,0.03,200,NA,143,NA,7.95,NA,0.46,0.5
3,94,loc556,779,NA,0.03,199,NA,108,NA,7.98,NA,0.28,0.3
3,94,loc556,780,NA,NA,185,NA,103,NA,6.95,NA,0.08,0.2
3,94,loc557,781,NA,NA,209,NA,31,NA,9,NA,0.54,0.2
3,94,loc557,782,NA,NA,205,NA,19,NA,8.42,NA,0.1,0.2
3,94,loc558,783,NA,NA,194,NA,78,NA,8.74,NA,0.36,0.2
3,94,loc558,784,NA,NA,204,NA,21,NA,7.42,NA,0.25,0.2
3,94,loc559,785,7.8,NA,205,0.6,46.5,NA,7.55,27.7,0.85,0.4
3,94,loc559,786,NA,NA,193,NA,NA,NA,7.66,NA,0.12,0.1
3,94,loc560,787,NA,NA,208,NA,30,NA,9.05,NA,0.3,0.2
3,94,loc560,788,NA,NA,205,NA,49,NA,8.71,NA,0.1,0.2
3,94,loc560,789,NA,NA,188,NA,54,NA,8.35,NA,0.09,0.3
3,94,loc560,790,NA,0.04,189,NA,117,NA,8.22,NA,0.1,0.1
3,94,loc561,791,10.2,0.04,191,0.64,94.1,0.56,7.36,22,0.12,0.2
3,94,loc562,792,NA,NA,204,NA,93,NA,7.45,NA,0.31,0.4
3,94,loc562,793,NA,0.05,188,NA,146,NA,7.53,NA,0.1,0.4
3,94,loc563,794,NA,NA,194,NA,108,NA,8.87,NA,0.6,0.2
3,94,loc564,795,NA,NA,209,NA,44,NA,9.08,NA,NA,0.2
3,94,loc565,796,NA,NA,205,NA,32,NA,8.53,NA,0.47,0.1
3,94,loc565,797,NA,NA,185,NA,98,NA,7.1,NA,0.11,0.2
3,94,loc566,798,15.4,0.03,202,0.6,20.9,0.51,7.6,23.4,0.1,0.1
3,95,loc567,799,NA,NA,484,NA,NA,NA,8.04,NA,0.07,0.2
3,95,loc567,800,NA,NA,364,NA,NA,NA,7.57,NA,0.04,0.2
3,96,loc568,801,19,NA,312,NA,NA,NA,8.25,NA,0.17,0.2
3,96,loc569,802,88,NA,321,NA,NA,NA,7.28,NA,0.13,0.4
3,97,loc570,803,NA,NA,231,NA,61,NA,7.11,NA,1.24,0.3
3,97,loc570,804,NA,0.037,657,NA,11,NA,7.84,NA,0,0.1
3,98,loc571,805,NA,NA,210,NA,17,NA,7.53,NA,1.04,0.4
3,98,loc572,806,NA,NA,192,NA,41,NA,7.35,NA,0.14,0.2
3,99,loc573,807,NA,NA,230,NA,130,NA,7.18,NA,1.42,0.3
3,99,loc574,808,NA,NA,234,NA,12,NA,7.69,NA,0.41,0.2
3,100,loc575,809,NA,NA,361,NA,NA,NA,7.04,NA,0.25,0.2
3,100,loc576,810,NA,NA,355,NA,NA,NA,6.88,NA,0.07,0.3
3,101,loc577,811,34,NA,292,NA,NA,NA,7.07,NA,0.06,0.2
3,101,loc578,812,41,0.03,276,NA,NA,NA,7.01,NA,0.6,0.2
3,102,loc579,813,NA,0.04,215,NA,NA,NA,7.3,NA,0.16,0.2
3,102,loc580,814,NA,NA,232,NA,85,NA,7.7,NA,0.11,0.3
3,103,loc581,815,NA,NA,202,NA,NA,NA,7.23,NA,0.12,0.2
3,103,loc581,816,NA,0.031,199,NA,149,NA,7.23,NA,0.01,0.3
3,104,loc582,817,34,NA,305,NA,NA,NA,7.21,NA,0.08,0.2
3,105,loc583,818,23,NA,309,NA,NA,NA,7.14,NA,0.39,0.3
3,105,loc584,819,37,NA,251,NA,NA,NA,6.73,NA,0.08,0.1
3,106,loc585,820,NA,0.03,454,NA,NA,NA,7.19,NA,0.27,0.1
3,106,loc586,821,NA,NA,452,NA,NA,NA,7.31,NA,0.3,0.1
3,107,loc587,822,23,NA,306,NA,NA,NA,7.04,NA,0.61,0.2
3,107,loc587,823,29,NA,255,NA,NA,NA,6.73,NA,0.24,0.1
3,108,loc588,824,NA,NA,201,NA,30,NA,7.2,NA,0.52,0.2
3,108,loc588,825,NA,NA,183,NA,NA,NA,7.32,NA,0.07,0.4
3,109,loc589,826,NA,NA,200,NA,31,NA,7.79,NA,0.11,0.3
3,109,loc590,827,NA,NA,179,NA,NA,NA,7.83,NA,0.09,0.3
3,110,loc591,828,NA,0.03,199,NA,NA,NA,7.32,NA,0.15,0.1
3,110,loc592,829,NA,NA,193,NA,NA,NA,7.3,NA,0.19,0.1
3,111,loc593,830,NA,NA,211,NA,29,NA,7.54,NA,0.71,0.9
3,111,loc594,831,NA,NA,177,NA,NA,NA,7.58,NA,0.12,0.3
3,112,loc595,832,22,NA,315,NA,NA,NA,7.03,NA,0.21,0.1
3,112,loc596,833,40,NA,285,NA,NA,NA,6.88,NA,0.05,0.2
3,113,loc597,834,NA,NA,239,NA,32,NA,7.78,NA,0.25,0.2
3,113,loc597,835,NA,NA,235,NA,43,NA,7.62,NA,0.47,0.2
3,114,loc598,836,23,NA,305,NA,NA,NA,7.06,NA,0.63,0.1
3,114,loc599,837,30,NA,252,NA,NA,NA,6.67,NA,0.57,0.1
3,115,loc600,838,10.6,NA,209,0.6,35.7,0.97,7.35,27.5,0.34,0.1
3,115,loc600,839,NA,NA,187,NA,45,NA,7.78,NA,0.09,0.2
3,115,loc600,840,NA,0.03,185,NA,57,NA,8.4,NA,0.1,0.3
3,115,loc600,841,NA,NA,184,NA,155,NA,7.4,NA,0.21,0.4
3,116,loc601,842,30,NA,277,NA,NA,NA,7.09,NA,0.14,0.2
3,116,loc601,843,17,0.03,313,NA,NA,NA,7.04,NA,0.81,0.2
3,116,loc602,844,24,NA,282,NA,NA,NA,7.15,NA,0.21,0.2
3,116,loc602,845,26,NA,280,NA,NA,NA,6.88,NA,0.25,0.2
3,116,loc603,846,23.7,0.03,348,0.6,NA,2.91,6.93,12.2,0.36,0.2
3,117,loc604,847,NA,NA,236,NA,160,NA,7.52,NA,0.41,0.3
3,117,loc605,848,NA,NA,234,NA,31,NA,7.73,NA,0.32,0.4
3,118,loc606,849,14,NA,314,NA,NA,NA,7.28,NA,0.12,0.2
3,119,loc607,850,33,NA,276,NA,NA,NA,6.84,NA,0.36,0.2
3,119,loc608,851,25,0.03,295,NA,NA,NA,7.57,NA,0.46,0.2
3,120,loc609,852,NA,NA,205,NA,23,NA,9.18,NA,0.03,0.1
3,120,loc610,853,NA,NA,201,NA,10,NA,8.26,NA,0.1,0.3
3,121,loc611,854,NA,NA,210,NA,NA,NA,7.49,NA,0.55,0.1
3,121,loc612,855,34,0.032,192,0.66,29.1,0.8,7.17,25.3,NA,0.1
3,121,loc612,856,NA,NA,184,NA,49,NA,8.04,NA,0.44,0.2
